timestamp,channelTitle,id,publishedAt,title,viewCount,likeCount,commentCount,duration
2026-03-30 21:04:48,Monitor fantasma,YECLo_OoCmU,2024-03-26T03:38:56Z,8 Libros de filosofía FÁCILES  de leer y disfrutar,40642,3332,129,PT12M24S
2026-03-30 21:04:48,Monitor fantasma,MNa-zX8JkcU,2024-03-20T23:58:54Z,ChatGpt vs Copilot: IAs debaten sobre el bien y el mal,12280,1083,104,PT15M51S
2026-03-30 21:04:48,Monitor fantasma,JveCh_XBKzk,2024-03-17T01:11:47Z,"Ryan Gosling, Ken y la Masculinidad sintética",30657,3273,214,PT11M5S
2026-03-30 21:04:48,Monitor fantasma,LJgyxQmw_dg,2024-03-13T10:00:15Z,¿Se puede MANIPULAR a cualquier persona?,17113,1692,107,PT13M27S
2026-03-30 21:04:48,Monitor fantasma,l_O1XQl-4j8,2024-03-10T13:00:45Z,¿Por qué los protestantes son más ricos que los católicos?,27865,2487,540,PT12M8S
2026-03-30 21:04:48,Monitor fantasma,_IMe_IpJGEE,2024-03-08T13:00:28Z,Los 7 pleitos filosóficos más famosos,23915,2006,147,PT11M29S
2026-03-30 21:04:48,Monitor fantasma,jsPXtvpl0ZY,2024-03-05T13:00:38Z,Cuando la RELIGIÓN intentó bajarse la CIENCIA ⛪🧪,17026,1781,285,PT13M57S
2026-03-30 21:04:48,Monitor fantasma,bNf1k_OqyT0,2024-03-04T13:00:36Z,La teoría de los tres mundos de Karl Popper,15419,1363,75,PT12M13S
2026-03-30 21:04:48,Monitor fantasma,1QFi_ZTZ0z4,2024-03-01T02:57:35Z,Filosofía vs. Ideología: diferencias y similitudes,17784,1935,138,PT11M39S
2026-03-30 21:04:48,Monitor fantasma,2hreOCKRRuA,2024-02-27T02:28:32Z,Qué es el humor y cuáles son sus límites,19819,1960,161,PT15M26S
2026-03-30 21:04:48,Monitor fantasma,n-4YNGCLp_g,2024-02-24T21:43:36Z,Heidegger: Entre el existencialismo y el nazismo,8580,916,47,PT12M15S
2026-03-30 21:04:48,Monitor fantasma,n1dTLlMWIw0,2024-02-21T13:00:48Z,Jürgen Habermas en 10 minutos  Filosofía,29683,1912,109,PT12M12S
2026-03-30 21:04:48,Monitor fantasma,t-8zZa_Y6AY,2024-02-18T22:41:39Z,8 Hechos y verdades curiosas sobre la FILOSOFÍA,13359,1316,78,PT10M43S
2026-03-30 21:04:48,Monitor fantasma,rVCYR-dL_WA,2024-02-16T00:30:09Z,Apología a la TIBIEZA,20134,2425,350,PT11M52S
2026-03-30 21:04:48,Monitor fantasma,ZwIy-QsPv6E,2024-02-11T23:39:38Z,La paradoja de ser políticamente correcto,18890,2084,179,PT12M10S
2026-03-30 21:04:48,Monitor fantasma,oEHtpUbboTk,2024-02-08T22:49:41Z,"¿Por qué Gorgias decía que ""nada existe""?",16694,1318,135,PT11M10S
2026-03-30 21:04:48,Monitor fantasma,eKHhhKRFUv4,2024-02-04T23:08:43Z,Vives en una prisión y NO te has enterado,15482,1737,149,PT10M9S
2026-03-30 21:04:48,Monitor fantasma,TYJrSiQRPNY,2024-02-02T01:47:30Z,Nietzsche: Cómo llegar a ser el superhombre,12762,1183,73,PT9M31S
2026-03-30 21:04:48,Monitor fantasma,M0bWO_XVQkM,2024-01-29T23:30:03Z,Cómo enfrentarse a un tonto de manera inteligente,19316,1816,134,PT11M18S
2026-03-30 21:04:48,Monitor fantasma,yy5dCsQhJqc,2024-01-27T22:46:26Z,La clientización de la sociedad,27185,2575,147,PT10M58S
2026-03-30 21:04:48,Monitor fantasma,SdeGW_nqvY0,2024-01-25T21:28:49Z,6 Inquietantes entidades filosóficas | Segunda parte,17519,1937,104,PT11M7S
2026-03-30 21:04:48,Monitor fantasma,9anLTT0zBLU,2024-01-21T00:58:51Z,La realidad ha entrado en crisis y no te has enterado,29811,3011,146,PT10M24S
2026-03-30 21:04:48,Monitor fantasma,z64-UYPga1Q,2024-01-17T00:46:02Z,7 Inquietantes entidades filosóficas,70175,6592,366,PT11M30S
2026-03-30 21:04:48,Monitor fantasma,Ilo4lKMLhz0,2024-01-13T22:15:57Z,Sobre la justicia y el tratamiento del crimen,28645,2634,570,PT13M15S
2026-03-30 21:04:48,Monitor fantasma,jduedFWWIbc,2024-01-09T00:22:25Z,La hipótesis de los 3 CEREBROS 🧠🧠🧠 de Paul MacLean,10843,1076,55,PT11M56S
2026-03-30 21:04:48,Monitor fantasma,1UX9ln4aEPc,2024-01-06T01:36:29Z,Despierta: ¿Tu sociedad está perdida?,11229,1179,123,PT10M1S
2026-03-30 21:04:48,Monitor fantasma,MsbUw7ctlx8,2024-01-03T02:47:17Z,La mano invisible de Adam Smith NO ES lo que crees,23274,1846,155,PT11M9S
2026-03-30 21:04:48,Monitor fantasma,D-QQ5xRQftU,2023-12-25T14:00:08Z,Estoicismo en la Fe: La filosofía de Jesús,20599,1682,205,PT9M20S
2026-03-30 21:04:48,Monitor fantasma,oZ_gYxyNerU,2023-12-22T18:14:14Z,El Tetrafármaco El camino Epicúreo hacia la paz interior,13587,1317,51,PT12M23S
2026-03-30 21:04:48,Monitor fantasma,QlAiJPZpIwM,2023-12-19T15:54:14Z,Cap 19: G.W. Friedrich Hegel | Idealismo absoluto,9115,702,35,PT9M21S
2026-03-30 21:04:48,Monitor fantasma,KdQoXGki-eQ,2023-12-16T22:38:55Z,Consejos ESTOICOS para controlar la ira,15266,1468,69,PT12M29S
2026-03-30 21:04:48,Monitor fantasma,H9u7NUUFxqY,2023-12-13T22:44:30Z,Resumen completo de Juan Salvador Gaviota PUNTO por PUNTO,31131,1234,263,PT15M
2026-03-30 21:04:48,Monitor fantasma,qAVTDW7NviU,2023-12-12T00:34:14Z,Por qué los ESTOICOS no se quejaban nunca,29128,2772,121,PT11M18S
2026-03-30 21:04:48,Monitor fantasma,J1syJO8iO8E,2023-12-07T23:15:44Z,Historia de la filosofía de Bertrand Russell Reseña de Monitor Fantasma,32325,2584,197,PT14M53S
2026-03-30 21:04:48,Monitor fantasma,EyAkGLog7fI,2023-12-05T20:26:53Z,Epicúreos: los rivales de los estoicos,25514,2056,136,PT11M36S
2026-03-30 21:04:48,Monitor fantasma,y6OG72Zq2B0,2023-11-30T12:00:54Z,Lo que no sabías del #estoicisimo,17698,1579,109,PT10M9S
2026-03-30 21:04:48,Monitor fantasma,JwGzi2L4B0A,2023-11-27T22:48:31Z,Quizá no debería hablar de este libro: Mein Kampf,184391,11236,1710,PT19M41S
2026-03-30 21:04:48,Monitor fantasma,2BHeodOFr_8,2023-11-23T12:00:02Z,No respondas malos comentarios sin saber esto,16656,1699,134,PT13M43S
2026-03-30 21:04:48,Monitor fantasma,NAFRDxwq4O0,2023-11-21T22:13:15Z,"Análisis del discurso: Arafat en la ONU 1974 ""No dejen que caiga de mi mano la rama de olivo""",13330,937,122,PT14M14S
2026-03-30 21:04:48,Monitor fantasma,PugG9wGELR0,2023-11-16T12:00:21Z,Estoicismo vs FALSO estoicismo,69301,6427,421,PT11M25S
2026-03-30 21:04:48,Monitor fantasma,M49fMTnVBHg,2023-11-15T03:14:06Z,¿Realmente las misses son tan tontas?,17396,1914,158,PT12M50S
2026-03-30 21:04:48,Monitor fantasma,eQVqOI2fKHY,2023-11-12T22:09:21Z,3 Hipótesis de Sócrates que te volarán la cabeza,21171,1750,134,PT12M18S
2026-03-30 21:04:48,Monitor fantasma,DskLVSXKW7I,2023-11-09T20:30:35Z,¿Qué es la masculinidad tóxica?,25323,2749,349,PT11M38S
2026-03-30 21:04:48,Monitor fantasma,qb-WCQz99Yk,2023-11-06T00:10:01Z,El significado de 'tocar fondo' en El club de la pelea,16900,1840,78,PT10M32S
2026-03-30 21:04:48,Monitor fantasma,btjQRLVfHaM,2023-10-27T08:18:23Z,La razón filosófica de por qué deseas el fin del mundo,14166,1362,149,PT11M34S
2026-03-30 21:04:48,Monitor fantasma,xmj0mVyE7Cs,2023-10-21T00:31:48Z,8 Beneficios de ESTUDIAR filosofía,15174,1385,117,PT10M12S
2026-03-30 21:04:48,Monitor fantasma,9a5tdKnQu6E,2023-10-15T01:35:43Z,¿Vivimos en una simulación?,22879,2139,210,PT11M48S
2026-03-30 21:04:48,Monitor fantasma,daSgqslJXCA,2023-10-12T00:54:13Z,Solucionado: El test de la persona bajo la lluvia,120693,2945,284,PT11M54S
2026-03-30 21:04:48,Monitor fantasma,SSrSShtz88E,2023-10-05T12:00:17Z,¿Por qué nos gustan las canciones tristes?,12649,1330,122,PT10M4S
2026-03-30 21:04:48,Monitor fantasma,F8HwxGBQsw8,2023-10-03T12:00:22Z,Introducción (muy) general a la lógica,78971,4745,232,PT11M12S
2026-03-30 21:04:48,Monitor fantasma,6js6cIZ45vk,2023-10-01T00:22:53Z,5 Reglas para no caer jamás en estafas (con muchas anécdotas),22050,1931,130,PT14M7S
2026-03-30 21:04:48,Monitor fantasma,MtNeFpw6aVg,2023-09-28T12:00:14Z,Eclecticismo: el sistema de los sistemas #filosofia,13886,1249,94,PT10M12S
2026-03-30 21:04:48,Monitor fantasma,D_ORHA5DIIM,2023-09-23T02:59:21Z,El #coaching y el Argumento de Autoridad #PensamientoCrítico,16774,1664,83,PT11M51S
2026-03-30 21:04:48,Monitor fantasma,oUUp4g9XUSg,2023-09-19T02:53:39Z,5 Ejercicios para desatar el poder del pensamiento crítico,25220,2505,100,PT11M42S
2026-03-30 21:04:48,Monitor fantasma,Tls9HJoWlmk,2023-09-18T00:15:22Z,¿Quién fue Fernando Botero?,20547,1614,149,PT10M20S
2026-03-30 21:04:48,Monitor fantasma,j8hZgK-AyHE,2023-09-15T02:48:10Z,Cómo la #filosofia predice el futuro 🧙‍♀️🔮,11069,1020,48,PT11M24S
2026-03-30 21:04:48,Monitor fantasma,8tppdhyOTuM,2023-09-11T02:18:07Z,La crisis de la mediana edad | midlife crisis,25446,2100,123,PT10M3S
2026-03-30 21:04:48,Monitor fantasma,lO1K6VQVZoM,2023-09-09T02:59:09Z,Las 5 leyes fundamentales de la estupidez humana,91623,5549,316,PT10M59S
2026-03-30 21:04:48,Monitor fantasma,tNwgA02H2vU,2023-09-06T23:50:32Z,La #filosofia de los vídeos verticales,18195,1923,136,PT10M10S
2026-03-30 21:04:48,Monitor fantasma,GrQ4GRxGTmc,2023-08-25T12:00:11Z,Leí el libro de Milei y esto es lo que pienso,86845,6118,1321,PT16M17S
2026-03-30 21:04:48,Monitor fantasma,x1C6iCTxtEY,2023-08-22T12:00:46Z,La importancia de Cheems #meme,24136,2947,111,PT8M31S
2026-03-30 21:04:48,Monitor fantasma,tkWzDXaiRWU,2023-08-19T02:56:46Z,El dilema de Oppenheimer: ¿Inventar o no inventar la #bomba ?,16486,1525,166,PT10M35S
2026-03-30 21:04:48,Monitor fantasma,woyPf1oCrG0,2023-08-14T02:53:56Z,"El ""doble"" de Luis Miguel y el discurso del ""otro"" en Lacan",23662,1896,153,PT10M3S
2026-03-30 21:04:48,Monitor fantasma,RwOjpMWyoZo,2023-08-09T02:58:32Z,¿Cómo pensaba Simón Bolívar? ¿Izquierda o derecha?,32093,2622,549,PT10M58S
2026-03-30 21:04:48,Monitor fantasma,shr_RqhyNBI,2023-08-01T23:15:36Z,¿Qué es la inflación y cómo se soluciona?,15774,1517,279,PT10M9S
2026-03-30 21:04:48,Monitor fantasma,Say4Hz2_FBg,2023-07-22T14:00:30Z,Qué es un 'tío Pancho' y cómo saber si eres uno,24013,1845,283,PT10M3S
2026-03-30 21:04:48,Monitor fantasma,S2A-TjcSnpI,2023-07-19T01:34:18Z,El trend #rosapastel  y el problema con la meritocracia,77849,5950,592,PT9M48S
2026-03-30 21:04:48,Monitor fantasma,E2DZ4Gx9tcY,2023-07-13T23:56:19Z,¿Por qué América Latina no se desarrolla nunca?,35357,2771,576,PT11M11S
2026-03-30 21:04:48,Monitor fantasma,pZ6DKzy1NKE,2023-07-06T12:00:48Z,12 Mandamientos ESTOICOS según Ad Astra | #filosofia,22948,1896,90,PT9M58S
2026-03-30 21:04:48,Monitor fantasma,onoWl9eTMs0,2023-06-28T14:00:36Z,"¡Oye, primos! y ¡Oye, Arnold! ¿Por qué una sí y la otra no?",47467,4579,398,PT11M50S
2026-03-30 21:04:48,Monitor fantasma,XVRxRPWiorU,2023-06-19T23:56:26Z,¿Cómo sabes que te gusta lo que te gusta?,21711,2064,101,PT10M58S
2026-03-30 21:04:48,Monitor fantasma,McxWFfxCR0g,2023-06-14T02:04:57Z,Cómo transformé la ANSIEDAD en algo provechoso,28875,3284,289,PT11M54S
2026-03-30 21:04:48,Monitor fantasma,CA-88SFYuso,2023-06-10T01:00:10Z,Cap 18: Immanuel Kant | Idealismo trascendental | Filosofía,11649,922,63,PT14M44S
2026-03-30 21:04:48,Monitor fantasma,wv6XhR_iG1k,2023-06-07T14:38:13Z,La regla del décimo hombre,24879,2397,195,PT9M46S
2026-03-30 21:04:48,Monitor fantasma,KSKvcOIapz8,2023-06-05T00:52:03Z,Abogado usó ChatGPT y le inventó todo,22158,1745,158,PT9M16S
2026-03-30 21:04:48,Monitor fantasma,Gu3ZxFnMSc0,2023-05-31T21:45:37Z,Cuando EEUU y la URSS pelearon por un exprimidor de limones,10258,1018,126,PT10M4S
2026-03-30 21:04:48,Monitor fantasma,ta8G8ZH_vLo,2023-05-30T00:21:55Z,Esta película representa a toda América Latina,27750,2519,413,PT10M14S
2026-03-30 21:04:48,Monitor fantasma,BY6YBtPJMLU,2023-05-27T00:07:49Z,Platón no me gusta y te explico por qué,30216,2504,476,PT11M28S
2026-03-30 21:04:48,Monitor fantasma,V-PxhAS1Bb0,2023-05-25T01:21:17Z,Por qué ODIO el Marketing,21569,2367,196,PT10M54S
2026-03-30 21:04:48,Monitor fantasma,7ZPb0qbkArg,2023-05-18T20:00:45Z,Eres un NPC y quizá no lo sabes,26608,1946,173,PT10M57S
2026-03-30 21:04:48,Monitor fantasma,N3qZLfweZfo,2023-05-16T14:00:11Z,La alucinante 'Teoría' de los Monos Dopados 🐵🍄🧠,27621,1772,174,PT9M33S
2026-03-30 21:04:48,Monitor fantasma,4Ft9iTeTgis,2023-05-13T02:41:57Z,¿Por qué todos se equivocan al pensar en las IAs?,23067,2633,202,PT12M49S
2026-03-30 21:04:48,Monitor fantasma,suKF9s13t7Y,2023-04-28T22:01:40Z,Lágrimas en la lluvia: Análisis filosófico de Blade Runner y el Ubi Sunt,63631,4877,237,PT12M2S
2026-03-30 21:04:48,Monitor fantasma,f70nWflXF-o,2023-04-23T19:01:52Z,¿Para qué sirve la filosofía?,30231,2559,212,PT10M20S
2026-03-30 21:04:48,Monitor fantasma,2OD4WZToung,2023-04-14T18:10:33Z,La increíble excusa del Dalái Lama​ tras destaparse el escándalo,118192,7492,890,PT10M13S
2026-03-30 21:04:48,Monitor fantasma,GiLSxhIROrQ,2023-04-12T12:00:18Z,La felicidad NO ES como crees,52498,5155,279,PT10M24S
2026-03-30 21:05:03,HugoX ChugoX,xJ8cFc5WWjo,2026-03-28T11:34:28Z,Entrevista a ISAAC HUMALA | CICLO DE ENTREVISTAS 2026,6567,370,112,PT1H7M56S
2026-03-30 21:05:03,HugoX ChugoX,jhNKx0_s8Sw,2026-03-28T08:56:05Z,Entrevista KATIA HUMALA TASSO | CICLO DE ENTREVISTAS 2026,4559,251,58,PT57M41S
2026-03-30 21:05:03,HugoX ChugoX,rUwSfxJCGOI,2026-03-27T01:58:46Z,El colapso de nuestras ciudades y la solución que ningún político te cuenta,34333,1910,279,PT6M53S
2026-03-30 21:05:03,HugoX ChugoX,S_Kea8j38fQ,2026-03-26T17:45:07Z,RESUMEN 3RA FECHA DEBATE PRESIDENCIAL 2026,65574,2101,330,PT19M45S
2026-03-30 21:05:03,HugoX ChugoX,JSdJhKjC5BA,2026-03-25T19:00:06Z,RESUMEN 2DA FECHA DEBATE PRESIDENCIAL 2026,59976,2228,471,PT25M17S
2026-03-30 21:05:03,HugoX ChugoX,0RhPhP1cTj4,2026-03-24T23:15:06Z,RESUMEN DEBATE PRESIDENCIAL 2026 - PARTE I,107206,4513,473,PT16M15S
2026-03-30 21:05:03,HugoX ChugoX,5REjd1h0LFM,2026-03-24T04:48:07Z,Entrevista MESÍAS GUEVARA | CICLO DE ENTREVISTAS 2026,1930,138,26,PT1H12M52S
2026-03-30 21:05:03,HugoX ChugoX,KLWPqEPMPw8,2026-03-21T09:28:55Z,"Entrevista a Narescka Culqui de ""Libertad Popular"" | Ciclo de entrevistas 2026",2975,141,16,PT1H16M47S
2026-03-30 21:05:03,HugoX ChugoX,gXiNM0W_NDw,2026-03-19T23:30:06Z,LA SELVA ES CLAVE: BRASIL PIDE AL PERÚ SALIDA AL PACÍFICO,91409,4310,656,PT18M51S
2026-03-30 21:05:03,HugoX ChugoX,WapGPR-5rjs,2026-03-18T07:46:01Z,Ciclo de entrevistas 2026: David García y Carlos Silva,1099,43,6,PT1H14M40S
2026-03-30 21:05:03,HugoX ChugoX,-q8vsX1CyEY,2026-03-18T05:50:17Z,Entrevista MARISOL PÉREZ TELLO | CICLO DE ENTREVISTAS 2026,4525,343,87,PT57M55S
2026-03-30 21:05:03,HugoX ChugoX,7QATDNnXpv0,2026-03-14T03:15:07Z,GAS DE CAMISEA NO SERÁ PARA SIEMPRE,108787,4081,781,PT15M37S
2026-03-30 21:05:03,HugoX ChugoX,f12h_MdTOjg,2026-03-05T17:00:06Z,GAS DE CAMISEA: TODO LO QUE NECESITAS SABER,360761,14602,2031,PT15M26S
2026-03-30 21:05:03,HugoX ChugoX,LgmsWXyaJz8,2026-03-03T21:15:06Z,Caso Lizeth Marzano - Adrián Villar: EXPLICACIÓN COMPLETA,123617,5356,509,PT16M10S
2026-03-30 21:05:03,HugoX ChugoX,g-_1rQkih6c,2026-02-28T03:18:59Z,¿CÓMO CONFIAR EN LAS INMOBILIARIAS EN 2026?,9737,521,18,PT11M2S
2026-03-30 21:05:03,HugoX ChugoX,T6F8l87G3Xw,2026-02-22T04:59:05Z,🦊La Cultura THERIAN 🐶¿Qué dice la CIENCIA al respecto?,16843,940,212,PT14M40S
2026-03-30 21:05:03,HugoX ChugoX,y2QKInW-Byc,2026-02-22T02:15:06Z,🇵🇪NIÑO COSTERO 2026💧el ORIGEN del desastre,105590,4517,403,PT14M3S
2026-03-30 21:05:03,HugoX ChugoX,glaRQnfykeM,2026-02-20T03:30:07Z,¿Quién es realmente José Balcázar y cómo afecta al Perú?,77831,3595,553,PT12M55S
2026-03-30 21:05:03,HugoX ChugoX,q9O1xN_qyaU,2026-02-18T03:15:00Z,Embarazo forzado y poder político: lo que no te contaron,9311,650,154,PT11M4S
2026-03-30 21:05:03,HugoX ChugoX,jS4t7JuzL08,2026-02-18T03:00:06Z,🇵🇪JOSÉ JERÍ: Resumen de su efímero gobierno y su caída ,88366,3480,472,PT12M
2026-03-30 21:05:03,HugoX ChugoX,HmE8ZM5ty8w,2026-02-16T17:45:00Z,TRUJILLO ES CLAVE Y TE DIRÉ POR QUÉ ,34612,1866,317,PT5M19S
2026-03-30 21:05:03,HugoX ChugoX,Clx4BzIuewE,2026-02-13T01:00:00Z,Breve Historia y Origen de la Diablada en Puno (Resumen),15872,760,366,PT13M17S
2026-03-30 21:05:03,HugoX ChugoX,faQdv9iZbLU,2026-02-11T00:30:06Z,"¿Qué país es dueño de la DIABLADA, CAPORALES, SAYA Y MORENADA?",125196,6444,3512,PT26M34S
2026-03-30 21:05:03,HugoX ChugoX,neBjaqCK-Zg,2026-01-25T01:30:07Z,🍜 CHIFAGATE: RESUMEN COMPLETO,28107,1605,172,PT11M9S
2026-03-30 21:05:03,HugoX ChugoX,lgT_jzixuWY,2026-01-18T03:00:07Z,"¿IRÁN PODRIA CONVERTIRSE EN UNA ""COREA DEL NORTE""?",20458,1079,151,PT11M38S
2026-03-30 21:05:03,HugoX ChugoX,ekOnNnUjWmA,2026-01-12T02:30:07Z,¿QUÉ PASA CON PETROPERÚ? ANÁLISIS DETALLADO DESDE CERO,44749,2157,581,PT12M47S
2026-03-30 21:05:03,HugoX ChugoX,u3InerqIsHI,2026-01-08T03:30:06Z,RESUMEN JUICIO A NICOLÁS MADURO. ¿Delcy Rodríguez lo traicionó?,66639,2903,327,PT12M49S
2026-03-30 21:05:03,HugoX ChugoX,2UYbYL8_agM,2026-01-04T01:15:07Z,EL FUTURO DE VENEZUELA. Resumen completo y cuán legitimo es la intervención de EE.UU.,153706,7094,932,PT13M17S
2026-03-30 21:05:03,HugoX ChugoX,YINDNUmxaXk,2026-01-01T01:45:06Z,LA TRAMPA DEL “REINFO” QUE CONSUME LA AMAZONÍA 🇵🇪,31557,1633,212,PT12M27S
2026-03-30 21:05:03,HugoX ChugoX,I9nXorsytKY,2025-12-27T12:00:06Z,El Caso JEFFREY EPSTEIN explicado desde cero,120335,4834,297,PT13M15S
2026-03-30 21:05:03,HugoX ChugoX,4hBL4rGyIDo,2025-12-20T04:00:07Z,¿El ISLAM invadió la Cultura Occidental? ¿Representa un Peligro?,40462,2235,2832,PT16M5S
2026-03-30 21:05:03,HugoX ChugoX,dS8c7ALp9II,2025-12-16T23:30:06Z,SUPER GRIPE H3N2: LO QUE NADIE TE CUENTA,110293,4662,778,PT13M7S
2026-03-30 21:05:03,HugoX ChugoX,XWBPhLd9yW8,2025-12-07T03:30:07Z,¿Es el CONGRESO el verdadero PODER del PERÚ 🇵🇪?,26363,1913,339,PT11M44S
2026-03-30 21:05:03,HugoX ChugoX,smjzS8LKbPg,2025-11-29T23:15:06Z,FLAMENGO y PALMEIRAS: increíble caos en Lima previo a la final de la Copa Libertadores,28782,1390,342,PT10M13S
2026-03-30 21:05:03,HugoX ChugoX,SRYdXs3g21w,2025-11-29T04:45:10Z,CASO PEDRO CASTILLO: DE LO COMPLEJO A LO AMBIGUO,47507,2327,664,PT11M44S
2026-03-30 21:05:03,HugoX ChugoX,tWAmLv8Mh-s,2025-11-27T05:30:37Z,¿Por que condenaron a Martín Vizcarra? Te resumo su caso,88956,3316,1018,PT10M26S
2026-03-30 21:05:03,HugoX ChugoX,RF2W43yECYE,2025-11-26T03:30:29Z,Necesito TÍTULO PROFESIONAL para DIVULGAR CIENCIA e HISTORIA,23472,1974,366,PT10M1S
2026-03-30 21:05:03,HugoX ChugoX,oR5dN8spen8,2025-11-24T23:00:06Z,La ONPE me invitó a la Franja Electoral y esto fue lo que pasó. ,45519,2622,406,PT14M3S
2026-03-30 21:05:03,HugoX ChugoX,HYci-O7KRz8,2025-11-22T04:15:07Z,TODO SOBRE LOS AGROQUÍMICOS. REGULACIÓN Y RIESGOS.,29800,2390,252,PT15M44S
2026-03-30 21:05:03,HugoX ChugoX,yuhjh44aMTQ,2025-11-15T02:30:06Z,🇵🇪🇲🇽 LA CONEXIÓN PERDIDA ENTRE PERÚ Y MÉXICO,98439,4621,969,PT14M20S
2026-03-30 21:05:03,HugoX ChugoX,M8crh0gNm3o,2025-11-05T23:45:07Z,🇵🇪 🇲🇽 PERÚ y MÉXICO ROMPEN RELACIONES POR UNA PERSONA,64314,3328,1042,PT12M43S
2026-03-30 21:05:03,HugoX ChugoX,M0OS0OUT3r4,2025-11-04T04:15:07Z,¿Por qué el Banco Central de Reserva del Perú es tan EXITOSO?,140391,7461,1104,PT11M31S
2026-03-30 21:05:03,HugoX ChugoX,nxttOtTH30c,2025-10-28T22:00:06Z,MEGAPUERTO DE CHANCAY POR DENTRO | Así funciona,44267,1929,167,PT12M17S
2026-03-30 21:05:03,HugoX ChugoX,vjSPu2q9qJQ,2025-10-20T18:00:57Z,Así te cambia la vida cuando accedes a tu primera vivienda,54404,2706,395,PT13M26S
2026-03-30 21:05:03,HugoX ChugoX,XfnWyjOZSwc,2025-10-16T08:00:40Z,MARCHA NACIONAL 15 de octubre. ¿Por qué marchan?,86021,4648,1759,PT15M38S
2026-03-30 21:05:03,HugoX ChugoX,pq_QDJJdHMw,2025-10-10T12:00:06Z,El final de Dina y el Primer Presidente milenial del Perú,303789,14349,2537,PT14M26S
2026-03-30 21:05:03,HugoX ChugoX,tiCffiTMDxQ,2025-10-01T12:45:06Z,🇲🇽🇵🇪 MÉXICO CONQUISTÓ PERÚ ...espera... ¿QUÉ?,105457,7260,4468,PT14M45S
2026-03-30 21:05:03,HugoX ChugoX,Sg04dVxbA_U,2025-09-27T23:00:06Z,"¿Por qué es muy RELEVANTE la captura del ""MONSTRUO""?",174776,6716,699,PT11M48S
2026-03-30 21:05:03,HugoX ChugoX,0Q_kEGjSO6I,2025-09-24T15:09:57Z,Encontré una CIUDAD FANTASMA en medio del desierto,199804,4148,480,PT10M4S
2026-03-30 21:05:03,HugoX ChugoX,zUfqDdTdqzY,2025-09-22T07:22:35Z,"Un policía me reconoce, me saluda pero me repliega tras unas rejas",64127,3506,1086,PT15M43S
2026-03-30 21:05:03,HugoX ChugoX,oaEXOqQvS-M,2025-09-15T05:26:01Z,Todo lo que necesitas saber sobre la LEY DE PENSIONES y AFP ,96461,3787,499,PT14M40S
2026-03-30 21:05:03,HugoX ChugoX,EJg1PCnrDlM,2025-09-10T23:30:06Z,💧¿EL FINAL DEL PROYECTO OLMOS? 🍋,38360,1485,171,PT29M51S
2026-03-30 21:05:03,HugoX ChugoX,wsLstrVu7UM,2025-08-30T23:30:06Z,🇵🇪 Perú se retira de la CIDH 🤷‍♂️ pero es retroactiva. Te lo explico,165638,9511,2622,PT18M19S
2026-03-30 21:05:03,HugoX ChugoX,vs6mQqPMn-A,2025-08-28T02:15:06Z,🇵🇪 HISTORIA TERRITORIAL DEL PERÚ | ✍️Curso completo gratuito,209118,6726,1592,PT24M45S
2026-03-30 21:05:03,HugoX ChugoX,7ifX2oiS9gc,2025-08-16T22:00:05Z,EL COLAPSO DE MACHU PICCHU,545481,22740,3429,PT19M24S
2026-03-30 21:05:03,HugoX ChugoX,ITv-WqmdU04,2025-08-10T00:30:06Z,Evolución de la Isla Chinería (Santa Rosa) a través de los años,140248,6196,1137,PT11M41S
2026-03-30 21:05:03,HugoX ChugoX,uzOm7e54RNM,2025-08-08T06:45:08Z,LETICIA Y SANTA ROSA (Parte 2) Explicación al detalle.,299671,17068,2679,PT14M40S
2026-03-30 21:05:03,HugoX ChugoX,Tp0O5PiCHF4,2025-08-07T02:45:06Z,💣¿QUÉ ESTÁ PASANDO en LETICIA y LORETO?🇵🇪🇨🇴 Te cuento la historia completa,683419,30734,4113,PT14M45S
2026-03-30 21:05:03,HugoX ChugoX,_ZAh-wctzSo,2025-08-04T03:15:06Z,Alquiler de Niños para fines de MENDIGUEZ en Perú,47381,3452,325,PT11M20S
2026-03-30 21:05:03,HugoX ChugoX,Tg7jE-HPUiU,2025-07-29T05:15:24Z,RESUMEN DEL MENSAJE A LA NACIÓN DE DINA BOLUARTE,273957,8998,935,PT11M19S
2026-03-30 21:05:03,HugoX ChugoX,fneUCtcJUqk,2025-07-24T04:55:18Z,LOS SÍMBOLOS DE LA PATRIA Y SU USO COMERCIAL,32125,2050,260,PT11M4S
2026-03-30 21:05:03,HugoX ChugoX,ERpt-epZCF4,2025-07-13T21:25:06Z,Minería Artesanal y su Problema de Fondo: las CONCESIONES OCIOSAS,68564,3725,434,PT14M6S
2026-03-30 21:05:03,HugoX ChugoX,wVacOt08tFg,2025-07-04T01:45:06Z,LLEGARON LOS TRENES DE PORKY,109223,5015,3157,PT11M52S
2026-03-30 21:05:03,HugoX ChugoX,EUu2DHfKRzw,2025-06-24T21:45:06Z,💥IRÁN vs ISRAEL y EE.UU.💣 Actualización: de una Tercera GUER®️🅰️ Mundial a un Alto al Fuego,64809,3115,209,PT10M35S
2026-03-30 21:05:03,HugoX ChugoX,X_0huTJNt38,2025-06-22T23:00:06Z,PJ suspende a Patricia Benavides | Cronología del Conflicto,11138,829,156,PT11M56S
